commenter_co,commenter_movie,commenter_name,commenter_page,commenter_star,commenter_time,commenter_zan
" 霍兰拍摄了《秘密花园》、《心之全蚀》、《华盛顿广场》等主流艺术片之后，似乎难以寻回早期作品的节奏，导演手法自然是越来越成熟，但是锐气不见。
本片明讲动物保护，暗喻强权，将自然法则与人类法则相勾连，多少有些牵强，而且表达方式过于直白、浅显。导演为弱者发声值得称赞，但结果却差强人意。
        ",糜骨之壤 短评,康报虹,https://www.douban.com/people/89528523/,较差,"
                    2017-09-17
                ",6
" 鹿蹄爆头，昆虫钻脑，雀鸟烧房；一个嬉皮童话，波兰星座疯婆子John Wick，借星盘运势和动物保护之名，反体制反宗教中的权力叙事；怪里怪气偏喜剧，还成
        ",糜骨之壤 短评,kylegun,https://www.douban.com/people/2265138/,推荐,"
                    2017-08-29
                ",0
" 不是很懂这种世界观，吃动物和被吃难道不就是公平的自然法则么
        ",糜骨之壤 短评,glim,https://www.douban.com/people/glim/,还行,"
                    2017-09-14
                ",0
" 信息技术、基督教（人的宗教、猎人）、占星术、森林、动物形成一种奇怪关系，可惜有太多画蛇添足、刻意表达的部分
        ",糜骨之壤 短评,冬寂,https://www.douban.com/people/Michelyang/,还行,"
                    2017-08-20
                ",0
" 虽然该片有一个非常明显可见的政治诉求，即动物保护主义，但是故事讲述的过程时不时可见对波兰右翼政府的批判。强权政治+资本掌控。后者显然更加是经历过“道德焦虑电影”时期的霍兰更擅长的领域。但是人物塑造上还是存在很明显的毛病，意在让人产生认同感的主角却相反地在叙事过程中让人越走越远。
        ",糜骨之壤 短评,走版荒腔,https://www.douban.com/people/huangqiang_/,还行,"
                    2017-05-14
                ",1
,糜骨之壤 短评,,,,,
,糜骨之壤 短评,,,,,
,赛车手妮卡 短评,,,,,
,赛车手妮卡 短评,,,,,
,赛车手妮卡 短评,,,,,
" 用写意的水墨画风讲述暗黑的格林童话，气韵流动、风行水上的视觉效果太让人惊艳了。极简主义开出的魔花～
        ",无手的少女 短评,同志亦凡人中文站,https://www.douban.com/people/3540441/,推荐,"
                    2016-09-30
                ",6
" 安纳西长片主竞赛。极简主义画风，在色彩上下足功夫。虽然是根据格林童话改编的故事，却处处弥漫着东方动画的风情。好的动画就应该这样，兼具优雅与粗犷，想象力与敬畏心。
        ",无手的少女 短评,鸡头井。,https://www.douban.com/people/1172054/,推荐,"
                    2016-06-14
                ",6
" 成人动画，画风真挺奇特的，模糊极简抽象的风格也更能把尺度的场面表现，有好多挺骇人的就不剧透了。闪烁的人物和荧光的色彩区分动作和变化，虽说时间不太长但有些重复还是审美疲劳了，后段惊叹点全靠奇观和残忍撑着，处女作可以再观望。法国文化dcp。
        ",无手的少女 短评,seabisuit,https://www.douban.com/people/seabisuit/,还行,"
                    2017-06-18
                ",1
" 过于追求风格化，优点和缺点一样突出。并非每一帧画面都需要如此极致的呈现，经常处在一种美和懵之间的状态，画面的情绪过于饱满，和故事本身存在落差。
        ",无手的少女 短评,九尾黑猫,https://www.douban.com/people/LadyInSatin/,还行,"
                    2017-04-24
                ",2
" 黄金泉换苹果树，恶魔寻找污垢祭品；亲母喂狗，亲父断手，残暴不敌眼泪纯净；河仙救助，王子与园丁，偷换书信夺羊眼；饮水思源，自力更生，劳动人民怒斩猪妖；不愿回去，不愿留下，忘却了过去的你，只想了解现在的你。硬核水墨童话，不错
        ",无手的少女 短评,kylegun,https://www.douban.com/people/2265138/,力荐,"
                    2017-06-25
                ",1
" 充满了隐喻又非常直白单纯的影片，可能也只是因为太单纯找不到五星的理由。画风太赞了，线条的颤动与人物的心情心心相印，随意的笔触像山水画般写意，很美。
        ",无手的少女 短评,森林里的小玄子,https://www.douban.com/people/meowarrier/,推荐,"
                    2016-07-18
                ",2
" 格林童话改编。画风比较特别，极简主义、流动的线条、色彩饱满，想象力跳跃，黑暗童话Happy Ending。喜欢片尾的配乐。（PS，不适合儿童观看）
        ",无手的少女 短评,Scorpio|千寻,https://www.douban.com/people/scorpio0_0/,推荐,"
                    2017-05-28
                ",1
" 全片都有一种很残忍的美感，蛮惊艳的动画，但这个故事真是，太黑暗了……一部拍给大人的童话，非常不适于儿童观看！……喜欢这个结尾，加分了……
        ",无手的少女 短评,W3IQ7≯,https://www.douban.com/people/W3IQ7/,推荐,"
                    2017-04-23
                ",0
" 随性、灵动，让人充分感受到这是动画的动画，一些片段非常惊艳，水墨画的风格也让平平的原著焕发新生。#广州法国电影展#
        ",无手的少女 短评,云吞老丸子,https://www.douban.com/people/mangomaluko/,推荐,"
                    2017-06-17
                ",1
" 不常见的水墨动画，粗线条和大色块把裸露和血腥和谐了，把扭曲和变形的抽象景观无限放大。简约画风恰好能显亮突出画面要点，非常罕见也蛮有趣的手法。剧情主调悲大于喜，成人世界版的黑暗童话，一路绝望、绝望、绝望，到离奇的一线生机。我对这个结局不太满意，高速神化转折，好缥缈无语的感觉。
        ",无手的少女 短评,榜上有名猫,https://www.douban.com/people/fang0079/,推荐,"
                    2017-06-18
                ",0
" 法国电影展映看到现在最大的惊喜
        ",无手的少女 短评,野島蘑菇,https://www.douban.com/people/nojimamogu/,推荐,"
                    2017-05-30
                ",1
" 两个周末，九九归一…九部影片全部撸完，是为记…
        ",无手的少女 短评,汪浪浪,https://www.douban.com/people/3061850/,2017-06-19 12:45:55,,1
" 我看得着魔了，不但画得好，艺术品味好，故事也很动人，连音乐部分都配合得天衣无缝呢。推荐给喜欢美术的朋友们看！
        ",无手的少女 短评,果丹皮吃掉啦,https://www.douban.com/people/gipsygirl/,力荐,"
                    2017-04-20
                ",1
" #西安法语电影节# 一开始就被这水墨画的极简主义风格惊艳到了，越看越入味。改编的大概是格林童话的原著，残忍诡异却又迷之美好，最后的HE其实值得推敲
        ",无手的少女 短评,衣柜wallflower,https://www.douban.com/people/53061557/,力荐,"
                    2017-06-16
                ",1
" 向午间场电影说不❌ (清醒时间大概只有二分之一
        ",无手的少女 短评,門我,https://www.douban.com/people/QBT/,2017-06-17 15:38:27,,1
" 一起拉粑粑可爱炸了！少女将恶魔一口气吹散，帅爆！
        ",无手的少女 短评,DoveonMercury,https://www.douban.com/people/78953675/,力荐,"
                    2017-05-02
                ",2
" 说实话，里面的部分镜头的确不适合用写实的镜头拍出来，所以用这种抽象的动画来表达哦还是挺合适的。              20170618西安卢米埃凯德影城第十四届法国电影展映
        ",无手的少女 短评,秀怡,https://www.douban.com/people/133715479/,推荐,"
                    2017-08-14
                ",1
" 纯真、美好，不正是动画和童话最本真的样子吗。法国人真的太浪漫了，画风色彩配乐真的没话说。
        ",无手的少女 短评,鲷鱼烧不吃鲷鱼,https://www.douban.com/people/138467526/,力荐,"
                    2017-04-20
                ",1
" 2017BJIFF#18 有些辉夜姬物语的感觉，水墨极简，抽象的画面很有特色，格林童话改编的故事就算不上喜欢了
        ",无手的少女 短评,Lyons,https://www.douban.com/people/lyonswu/,还行,"
                    2017-04-22
                ",1
" 极简水墨动画，画风极度风格化的同时叙事节奏控制得刚刚好。不打五星对不起真正的艺术。（资料馆小红厅）
        ",无手的少女 短评,夏予川,https://www.douban.com/people/cinne1/,力荐,"
                    2017-04-15
                ",0
,无手的少女 短评,,,,,
,无手的少女 短评,,,,,
" 为什么总是能找到没脑的来投资拍烂片？？？
        ",画室惊魂 短评,hanmer,https://www.douban.com/people/hanmer/,很差,"
                    2017-10-03
                ",1
" 浪费了60块，剧情一塌糊涂，毫无衔接，女主整容脸太他妈丑了，鬼扮的一点都不恐怖，男主角娘娘腔。破电影！
        ",画室惊魂 短评,✘Maρl3 ,https://www.douban.com/people/165504544/,很差,"
                    2017-09-29
                ",0
" 都挺喜欢看的
        ",画室惊魂 短评,浪子金玉,https://www.douban.com/people/167722916/,力荐,"
                    2017-10-06
                ",0
" 史无前例的难看
        ",画室惊魂 短评,.,https://www.douban.com/people/167837568/,很差,"
                    2017-10-08
                ",0
" 烂片
                
                ",画室惊魂 短评,忘羡,https://www.douban.com/people/167671360/,很差,"
                    2017-10-05
                ",0
" 麻痹的弱智
        ",画室惊魂 短评,欣儿家的楠楠,https://www.douban.com/people/159056817/,很差,"
                    2017-10-03
                ",0
" 先来个一星再说
                
                ",画室惊魂 短评,老胡,https://www.douban.com/people/160915092/,很差,"
                    2017-09-29
                ",0
" 某眼打分2.2分的电影可以说是烂到突破天际了
        ",画室惊魂 短评,moon1800,https://www.douban.com/people/167341307/,很差,"
                    2017-09-28
                ",0
" 垃圾！垃圾！垃圾！垃圾！垃圾！
        ",画室惊魂 短评,Yummy,https://www.douban.com/people/131678699/,很差,"
                    2017-09-28
                ",0
" 垃圾的不能在垃圾，
        ",画室惊魂 短评,黑色弥撒,https://www.douban.com/people/156156644/,很差,"
                    2017-09-27
                ",0
" 有没有0颗星？为什么烂片要给一颗星？凭什么?_?
        ",画室惊魂 短评,NYPD,https://www.douban.com/people/167273130/,很差,"
                    2017-09-27
                ",0
" 难看的要死
        ",画室惊魂 短评,😔😔😔,https://www.douban.com/people/159999842/,很差,"
                    2017-09-26
                ",0
" 第一次刷新了我对恐怖片认知的底线，祝投资方亏大，这样这样导演就不能浑水摸鱼了
        ",画室惊魂 短评,weanflyg,https://www.douban.com/people/57932166/,很差,"
                    2017-09-25
                ",0
" 电影的顺序真的很乱，该恐怖的时候突然画风一变，没有恐怖的画面了，垃圾啊，这电影也能上院线
                
                ",画室惊魂 短评,某人,https://www.douban.com/people/167142200/,很差,"
                    2017-09-23
                ",0
" 校园网剧的水平
                
                ",画室惊魂 短评,bugWuhun,https://www.douban.com/people/167099823/,很差,"
                    2017-09-23
                ",0
" 没什么看头 无论从演员阵容还是内容剧情  衔接的乱了 结尾也很突然
        ",画室惊魂 短评,kk,https://www.douban.com/people/158753334/,很差,"
                    2017-09-22
                ",0
,画室惊魂 短评,,,,,
,画室惊魂 短评,,,,,
,画室惊魂 短评,,,,,
" 3.5；小格局低成本的西班牙惊悚片较少令人失望，情节抓人，剧本流畅，套路&反套路，反转&逆反转，不同视角的叙述较全景模式的罗生门更复杂，加上转述、臆想、推测，案件现场的主观镜头之迷惑性，都构成重重迷雾，直指人性黑暗面；结尾两幢大楼间的遥望好评，《怪房客》附身。
        ",看不见的客人 短评,欢乐分裂,https://www.douban.com/people/flowermumu/,推荐,"
                    2017-03-23
                ",45
" 4星半。 不过西班牙新导演值得鼓励一下。而且影院观影体验太好了。
        ",看不见的客人 短评,张小北,https://www.douban.com/people/xzfd/,力荐,"
                    2017-09-17
                ",67
" 记得拉窗帘！
        ",看不见的客人 短评,已注销,https://www.douban.com/people/post-rocker/,力荐,"
                    2017-04-02
                ",66
" 三星半。从一个有趣的角度去解开密室杀人案，里面又嵌套了另外一个案件，是个布局精巧的迷宫。讲述中的暗示和误导，也让旁观者有参与感。但每个犯罪故事，最终令人印象深刻的是这迷雾背后的人，他们的性格、身世和故事，是什么导致的悲剧，也是这些的欠缺让结局少了力度。
        ",看不见的客人 短评,九尾黑猫,https://www.douban.com/people/LadyInSatin/,还行,"
                    2017-03-27
                ",52
" 电影已经做得不错，很多遗憾是因为影像的直露造成的，如果这是一篇短篇小说，会更精彩。
        ",看不见的客人 短评,老袁,https://www.douban.com/people/yrsyl/,推荐,"
                    2017-03-22
                ",71
" 案情的不断推翻重构是最大的亮点，但后段的设计太刻意，使真相并没有带来破茧而出般的惊喜。★★★☆
        ",看不见的客人 短评,Hinkly,https://www.douban.com/people/4597338/,还行,"
                    2017-03-19
                ",66
" 说实话，我真看一半猜到结尾了……因为没有脸盲症，始终觉得某某和某某长得很像……（好想不对……这不应该是有脸盲症的理由吗？……）
        ",看不见的客人 短评,科林,https://www.douban.com/people/Colin_Wang/,推荐,"
                    2017-04-04
                ",34
" 应该把男主叙述中的开车人换成情人，会让这个版本情人选择毁尸灭迹的动机更合理。最后的隔窗对视过于dramatic。其实四眼阿婆演金牌律师怎么就滴水不漏这个事情本身好像是最大的bug。
        ",看不见的客人 短评,matchbox,https://www.douban.com/people/matchbox/,推荐,"
                    2017-03-23
                ",80
" 撒一个谎，就要用一百个谎来圆。最近口碑爆棚的惊悚片，其实无非是对真相的多种推测加上各种各样的强行反转。。老司机看到二十分钟就已经猜到了结局。。。配乐和色调不错~
        ",看不见的客人 短评,正义的伙伴张熊,https://www.douban.com/people/kinglilychou/,还行,"
                    2017-03-24
                ",43
" 用院线片的标准来看真是很精彩了 《控方证人》灵魂附体 这是各个流派的导演都希望拍出来的电影 结尾都看哭了 中产焦虑蔓延全片 颇有代入 往深了说 这是一场 传统行业把互联网按到地上操死 的 大型隐喻实录
        ",看不见的客人 短评,小边牧柴斯卡,https://www.douban.com/people/stscar/,力荐,"
                    2017-09-17
                ",34
" 其实电影没开始多久，只要细心的都能发现律师老太太的破绽和情绪波动，很明显导演并没有要往死里隐藏她的秘密的意思，而是用这些细枝末节和节奏变化一点点倒推出整个故事。所以所谓“很快就能猜到结局”的那波观众，求你们以后不要再看悬疑电影了，去玩儿数独吧，那个更配得起你们的高智商。
        ",看不见的客人 短评,烟波人长安,https://www.douban.com/people/MeloTheFisher/,推荐,"
                    2017-09-08
                ",69
" 猜没猜到结局不重要，关键是过程确实很抓人。这个类型曾经是我迷影的动力，现在快看不动了，但这部值得推荐。
        ",看不见的客人 短评,狄飞惊,https://www.douban.com/people/difeijing/,推荐,"
                    2017-03-28
                ",36
" 剧本蛮不错，就是表演比较夸张，更具舞台剧的特色。
        ",看不见的客人 短评,艾小柯,https://www.douban.com/people/aixiaoke/,还行,"
                    2017-05-05
                ",36
" 所以……都不用确认对方的身份，也不用自己的私人律师在场，就这样跟一个第一次见面的人和盘托出？当然，细节上的小设计还是很不错的，喜欢调整汽车座椅这个设计，很生活又很巧妙，打火机和汽车入水的蒙太奇也不错。
        ",看不见的客人 短评,刘康康,https://www.douban.com/people/46843344/,还行,"
                    2017-09-16
                ",41
" 即使编剧做了各种人设，老夫妻两个喜欢看戏剧表演，老妇以前教文学（编剧本没问题），也无法说服我扮演一个律师，毕竟她儿子最后是没死而被男主推入湖中并不在他们的剧本内，而本身并非律师应该是无法应付这种突发状况的。一开始就猜测律师是老头对方的，结局果然是，这就可以了，没必要一定要老妇去。
        ",看不见的客人 短评,种瓜得瓜,https://www.douban.com/people/conscience/,还行,"
                    2017-04-07
                ",50
" sorry 从这部片子里木有get 到快感，看完琢磨了一会儿，还觉得bug挺硬的。世上最完美之事，大概就是从来都没有什么“完美谋杀”，自得于完美的人，最后总是被老天整得很惨。
        ",看不见的客人 短评,匡匡,https://www.douban.com/people/rakumm/,还行,"
                    2017-03-28
                ",44
" 悬疑度其实并不很强。快感在别处。
        ",看不见的客人 短评,陈哈,https://www.douban.com/people/weiwu/,推荐,"
                    2017-03-21
                ",31
" 太聪明也是一种烦恼，看到一半就被自己剧透了。
        ",看不见的客人 短评,過期貓糧,https://www.douban.com/people/catfoodcan/,还行,"
                    2017-04-04
                ",31
" 一个母亲。
        ",看不见的客人 短评,不良生,https://www.douban.com/people/angle223/,推荐,"
                    2017-09-20
                ",18
" 我没有猜到结局！
        ",看不见的客人 短评,夏奈,https://www.douban.com/people/ChannaDisco/,力荐,"
                    2017-04-08
                ",41
,看不见的客人 短评,,,,,
" 看时不断想起杰出公民和荒蛮故事，可能都是自带丧气的黑色幽默吧，全场观众包括我从头笑到尾，开怀但又有点心酸。这部虽没太多社会批判深度、纠结在私人恩仇上，但胜在对一个普通男人中年危机的刻画：失业、孕育、夫妻关系、尊严维护，死要面子活受罪。台词太好，表演太棒，编导演又是一个人，厉害了！
        ",狂鼠 短评,一只麦麦,https://www.douban.com/people/hexiaoqin/,推荐,"
                    2017-02-12
                ",4
" 虽然整体刻意感太重，但雪景自杀和城市广场疯狂老鼠场景配合古典配乐真的是笑果绝伦。最大的问题我觉得在于妻子角色没有立起来，就是不像一个真实的女人；丈夫再荒谬都有真实感，妻子却总让我觉得莫名其妙，似乎也没感到是有尊重的距离感…
        ",狂鼠 短评,儒,https://www.douban.com/people/grbzywg/,还行,"
                    2017-03-05
                ",3
" 花招繁多、处理微妙的中年危机片，荒诞冷幽默喜感十足，好几场戏的梗耍得特别喜欢。可惜收尾还是落俗鸡汤了，不然差点能挤进年度新片二十佳。怪才乔瑟夫·哈德自编自导自演，最厉害的还是演，上影节以来最喜欢的两个表演之一。个人觉得比《托尼·厄德曼》好（就是这么坏品味）。
        ",狂鼠 短评,徐若风,https://www.douban.com/people/ruo1996/,推荐,"
                    2017-06-21
                ",4
" 如果说《猜火车2》是2B中年的中年危机，这部就是普通中年的中年危机。中年危机，刻不容缓。
        ",狂鼠 短评,11,https://www.douban.com/people/run11run/,推荐,"
                    2017-02-12
                ",2
" 一场奥地利式闹剧，全都是人到中年惹的祸，幽默的点恰到好处，很喜欢结局的那个镜头，人生好比开车，适当停车，选择路线，然后再继续往前行驶，才能更好的驾驭生活！
        ",狂鼠 短评,仲山奥理,https://www.douban.com/people/zhongshanaoli/,还行,"
                    2017-10-03
                ",1
" 这种情节松散的脱线喜剧，看完了最大的感受就是无聊。我宁愿看到一部手法有趣的烂片，也不想看到这种平庸的无聊。这种缺少生活细节和想象力的剧本写作，写出来的中年危机就像一个年轻编剧纯凭想象力的意淫，一个就是个没有生活经验的人写的，没有生活质感，故事写的既无聊又虚假。
        ",狂鼠 短评,亵渎电影,https://www.douban.com/people/zhangzongqian/,较差,"
                    2017-09-04
                ",0
" 剧本还算精巧，前半段比较无聊，当所有人物都出场并建立联系之后，一切才开始变得有趣，他们都很好地服务于男主角人物形象的构建，这样一个尖酸刻薄却又胆小懦弱、有仇必报有话却不敢说的中年男人既可笑又可恨最后竟然又显得有些可爱，古典式的管弦音乐对于讽刺效果起到了不小的加成作用。（65）
        ",狂鼠 短评,yihan1010,https://www.douban.com/people/1609757/,还行,"
                    2017-08-31
                ",1
" 忽然失业的中年音乐评论家展开对上司的系列报复，也因妻子的生育愿望而卷入家庭纠葛。影片延续了奥地利喜剧的乡土性传统，充满简洁幽默，逐渐在多层次的角色间建立关联，展现奥地利中层阶级对个人失灵和社会地位下降的恐惧，以职场和私生活中的持续误解和不解表现交流障碍，古典音乐和摄影为影片增色。
        ",狂鼠 短评,小易甫,https://www.douban.com/people/shallwinyee/,推荐,"
                    2017-02-13
                ",0
" 无趣无聊无知
        ",狂鼠 短评,glim,https://www.douban.com/people/glim/,很差,"
                    2017-09-23
                ",0
" 摄影、配乐的精致背后，是一个充满小资情调的空洞故事。失业、同志、移民元素胡乱拼贴，温情脉脉的底层不过是中产阶级对社会冷暖一厢情愿的想象。中年失意生活与电视中的狂乱现实组成一幅陈腐的“当代欧洲形象”，拿起枪的前乐评人，也最终在假模假式的黑色幽默中变成了最不值得令人同情的小丑。
        ",狂鼠 短评,鸡头井。,https://www.douban.com/people/1172054/,较差,"
                    2017-02-13
                ",3
" 特别多笑点，笑过后都是淡淡的无力和悲哀。没有一句悲哀的台词，偏让人笑到最后忍不住觉得难过，觉得心疼得慌。落幕之后掌声一片，真是拍得太好。The dinner编剧够绝，制造了那么激烈的冲突，而wilde maus编剧是软刀子，杀人不见血。相比之下，正面太过激烈冲突就落了下乘。维也纳口音的德语好可爱。
                
                ",狂鼠 短评,Sylvie,https://www.douban.com/people/weichen007/,力荐,"
                    2017-02-12
                ",3
" 怪诞的喜剧故事，城市中产阶级的中年危机新玩法。[B-]
        ",狂鼠 短评,帕拉多克斯,https://www.douban.com/people/58059498/,还行,"
                    2017-09-02
                ",0
" 简单的几何学
        ",狂鼠 短评,老大哥正看着你,https://www.douban.com/people/138234867/,推荐,"
                    2017-09-18
                ",1
" 2.5.如果这样的动机和发展也能支撑下去，那中年危机还真的很胡来。影片音乐太好了。
        ",狂鼠 短评,想注销的小宇,https://www.douban.com/people/slowwitter/,还行,"
                    2017-09-13
                ",0
" 怪诞的黑色喜剧，表现中年危机的种种症状，笨拙、尴尬，令人忍俊不禁~
        ",狂鼠 短评,zzy花岗岩,https://www.douban.com/people/3718831/,还行,"
                    2017-09-03
                ",0
" 这次竟然看了两部Georg Friedrich 他演技哪有本片编导演好啦?! @SIFF
        ",狂鼠 短评,saturdaylou,https://www.douban.com/people/lea_x/,还行,"
                    2017-06-21
                ",0
" 失业而致的中年危机，无序的生活下带来一次自我放逐
        ",狂鼠 短评,夏蔫蔫,https://www.douban.com/people/wuxiaha11cats/,推荐,"
                    2017-09-05
                ",1
" 无聊，还不如再看几部阿基
        ",狂鼠 短评,文森特九六,https://www.douban.com/people/ILWTFT/,较差,"
                    2017-08-31
                ",1
" #SIFF# Josef Hader自编自导自演的现实主义荒诞剧。笑料的分寸掌握得很好～
        ",狂鼠 短评,btr,https://www.douban.com/people/btr/,推荐,"
                    2017-06-25
                ",0
" 脱线了哦
        ",狂鼠 短评,伽蓝,https://www.douban.com/people/56677691/,较差,"
                    2017-09-05
                ",1
,狂鼠 短评,,,,,
,狂鼠 短评,,,,,
" “有屎没屎啊，有屎拉啊，别他妈瞅着，没屎滚犊子！”、“老九，他们想看俺腚！”这段全场笑喷啊，被辜负的小八的一生。观赏性娱乐性极强的电影，用现代的新鲜方式讲述上一辈的主旋律故事，徐克风混搭京剧调，超级英雄乱入红色经典。张涵予浑身精神气！
        ",智取威虎山 短评,影志,https://www.douban.com/people/tjz230/,推荐,"
                    2014-12-23
                ",1704
" 恭喜张涵予成功挤掉蔡依林成为新一季卡姿兰眼妆代言人.....
        ",智取威虎山 短评,朝阳区白百合,https://www.douban.com/people/50060410/,推荐,"
                    2014-12-29
                ",1040
" 一个字，尿性，毫无尿点！而且啊，在国片里，这3D也算是良心了！还有，完全可以按此思路拍个中国版妇联！
        ",智取威虎山 短评,恶魔的步调,https://www.douban.com/people/Len./,力荐,"
                    2014-12-23
                ",990
" 经典了，没啥短板，看得人不想走。唯一略觉的那啥的是末了三爷秀真爱和智商，捻溜还扛着女人，余男背上刺了藏宝图么 ？？
        ",智取威虎山 短评,饱嗝,https://www.douban.com/people/boks/,力荐,"
                    2014-12-23
                ",847
" 就一个字，合格的商业类型片，爽完了就忘。将抗日神剧套进好莱坞那套类型片的条条框框，节奏很流畅，现代戏很多余，也没什么能让人有印象的地方，倒是最后那场飞机戏有几个分镜头做的很有想象力和视觉冲击力，而且土匪窝里还拍出了一种武侠片的感觉，为了好看为了爽做了不少表面功夫。★★★
        ",智取威虎山 短评,亵渎电影,https://www.douban.com/people/zhangzongqian/,还行,"
                    2014-12-24
                ",622
" 【C+】大概徐克也觉得自己讲的太扯了，所以把结局改成了地道枪战，但老子花了那么多钱拍的飞机大战删了多可惜啊！于是又搞了个YY版结局。。。各种刻意制造3D前景（百分之九十都是木头)好出戏。张涵予念台词腔调太性感！
                
                ",智取威虎山 短评,掉线,https://www.douban.com/people/ballteda/,还行,"
                    2014-12-26
                ",467
" 英雄多义胆，战场似江湖。杨子荣仍是典型的“徐（氏）侠客”，于动荡时代游弋在官府与匪徒中间，快意恩仇，来去逍遥。革命样板戏的现代演绎，雪冷血热的地域情怀。在张弛流转的子弹时间里，雪橇滑索、飞机大炮都变得浪漫飒爽。商业片至此已经相当可贵，80后偶像明星毫不违和。
        ",智取威虎山 短评,一只麦麦,https://www.douban.com/people/hexiaoqin/,推荐,"
                    2014-12-19
                ",427
" 4.0。1.掷地有声徐老怪，激燃黑话满堂彩。2.众主角造型超酷炫，尤其座山雕。3.徐克玩类型片已然登峰造极，连改编红色经典都如此反骨，双结尾的过渡戏也很赞，有精神气儿。4.我的私人狂想：比如鹰嘴峰可化身巨型石鹰，比如雕变怪兽召唤群鹰，比如八大金刚变机甲；除了东北虎，可以再来只独角兽啥的。
        ",智取威虎山 短评,陆支羽,https://www.douban.com/people/luzhiyu/,推荐,"
                    2014-12-24
                ",439
" 无论是不是红色经典，重要还是有个冲突强烈的核心。打土匪，当卧底，放在什么背景下都能成立。徐克的成功在于，将这个熟悉的故事置入类型框架，有侠有匪，快意恩仇。其实跟徐克这几年的电影差不多，你不会觉得很差，但也真没觉得很好。当然，这仅是个人观感。硬挑的话，夹皮沟的对战算是个高潮。
        ",智取威虎山 短评,桃桃淘电影,https://www.douban.com/people/qijiuzhiyue/,还行,"
                    2014-12-24
                ",393
" 五分电影，可惜一颗老鼠屎坏了一星。我就是不喜欢这种旧现代结合，让人出戏的状态。
        ",智取威虎山 短评,苏筱兀,https://www.douban.com/people/lesc/,推荐,"
                    2014-12-17
                ",351
" 土匪最为义气且智商为零，絮叨犹豫之间保全了对方性命。徐老怪也开始玩彩蛋，且生猛冰冷。余男性感，看梁家辉变脸横枪毙命不过瘾。林海雪原梦终圆，撇掉些许侠客柔情应是一路向黑。开场韩庚僵尸脸突兀乍现好多人差点要退场(￣-￣)
        ",智取威虎山 短评,刘小黛,https://www.douban.com/people/darlingtudai/,2014-12-23 22:22:22,,313
" “致203分队永不逝去青春”、“剿匪合伙人”、“那些年，我们一起剿过的匪徒”...枪战、打老虎、滑雪突袭夹皮沟、夜袭威虎山，彩蛋飞机鏖战，火爆感官刺激，剧情老套。杨子荣卧底够狡猾匪气，座山雕爱玩SM，林更新、佟丽娅、余男稳当，陈晓窝囊惨死，韩庚打酱油。狂虐敌人军团，感觉像徐克版《敢死队》
        ",智取威虎山 短评,释凡,https://www.douban.com/people/seafans/,推荐,"
                    2014-12-17
                ",283
" 不愧年度最期待，始终认为华语圈内老怪玩3D最有料，不玩叙事和结构花头噱头，红色经典还能拍成动作片；场面劲爆，身手不凡，不乏笑点，国人也能拍英雄片！虽走商业模式路线，那也得好看才成啊！关于我的两点乌龙：1、开场五分钟内严重怀疑自己走错场2、一直在嘀咕坐山雕是谁演的呀？
        ",智取威虎山 短评,欢乐分裂,https://www.douban.com/people/flowermumu/,推荐,"
                    2014-12-24
                ",289
" 好看！好看在于将十七年禁欲时代最具游戏感、动漫感和动作感的戏，放在新时代进行好莱坞式工业拼装，充分满足新一代受众的观影愉悦。不要小瞧任何版本和艺术形式，因为原作早已架构好原始的娱乐驱动，仅就奇观设置和叙事冲突而言，它是长盛不衰的。如果有机会，春节前回家带父母再看。
        ",智取威虎山 短评,shininglove,https://www.douban.com/people/2849243/,推荐,"
                    2014-12-24
                ",229
" 制作挺精心，没有什么大问题，除了首尾是败笔，去掉无疑会更纯粹。就是玩，玩土炮玩滑雪玩赤贫版七武士，玩黑话玩老虎玩二人转飞机坦克红色经典八个样本戏。只是，不少陈列展示的东西，更像为了检验徐克自个的玩心、技巧或特效水平，没有更好地融到故事当中，就像那个为了想象而想象的结尾。
        ",智取威虎山 短评,木卫二,https://www.douban.com/people/MovieL/,还行,"
                    2014-12-19
                ",253
" 完全没想到是个抗日神剧……徐克的3-D维持了上一部的水准。张涵予的台词和扮相都好差，杨子荣果然还是得姜文来演对么？不过拍得这么热闹又主旋律，江青老师泉下有知也会很欣慰吧哈哈。韩庚那段“相框”才是本片最重要的东西：它通过将红色经典转换为家族传奇/后记忆，而赋予了这个故事叙事合法性。
        ",智取威虎山 短评,胤祥,https://www.douban.com/people/yinxiang/,推荐,"
                    2014-12-27
                ",238
" 三爷真爱青莲，老八真爱老九！
                
                ",智取威虎山 短评,女下尉黛比,https://www.douban.com/people/fannyMa/,推荐,"
                    2014-12-24
                ",274
" 难看，实在看不下去。只想中途离场！
        ",智取威虎山 短评,水罂粟 [兽女],https://www.douban.com/people/poppyland/,很差,"
                    2014-12-24
                ",233
" 徐克发挥其八成半功力，被片头片尾的韩庚拉低。打虎和村庄保卫战很精彩，结尾太夸张太过
        ",智取威虎山 短评,zhang 2nd,https://www.douban.com/people/zhanger/,推荐,"
                    2014-12-21
                ",199
